"_id",saleDate,items.0.name,items.0.tags.0,items.0.tags.1,items.0.tags.2,items.0.tags.3,items.0.price,items.0.quantity,items.1.name,items.1.tags.0,items.1.tags.1,items.1.tags.2,items.1.tags.3,items.1.price,items.1.quantity,items.2.name,items.2.tags.0,items.2.tags.1,items.2.tags.2,items.2.tags.3,items.2.price,items.2.quantity,items.3.name,items.3.tags.0,items.3.tags.1,items.3.tags.2,items.3.tags.3,items.3.price,items.3.quantity,items.4.name,items.4.tags.0,items.4.tags.1,items.4.tags.2,items.4.tags.3,items.4.price,items.4.quantity,items.5.name,items.5.tags.0,items.5.tags.1,items.5.tags.2,items.5.tags.3,items.5.price,items.5.quantity,items.6.name,items.6.tags.0,items.6.tags.1,items.6.tags.2,items.6.tags.3,items.6.price,items.6.quantity,items.7.name,items.7.tags.0,items.7.tags.1,items.7.tags.2,items.7.tags.3,items.7.price,items.7.quantity,items.8.name,items.8.tags.0,items.8.tags.1,items.8.tags.2,items.8.tags.3,items.8.price,items.8.quantity,items.9.name,items.9.tags.0,items.9.tags.1,items.9.tags.2,items.9.price,items.9.quantity,storeLocation,customer.gender,customer.age,customer.email,customer.satisfaction,couponUsed,purchaseMethod
5bd761dcae323e45a93cd186,2015-02-23T16:27:13.846Z,binder,school,general,organization,,19.18,4,envelopes,stationary,office,general,,9.45,7,laptop,electronics,school,office,,1403.56,4,notepad,office,writing,school,,24.18,2,binder,school,general,organization,,15.53,5,envelopes,stationary,office,general,,10.14,10,pens,writing,office,school,stationary,54.05,1,,,,,,,,,,,,,,,,,,,,,Seattle,F,48,pebhag@hoj.gg,3,false,In store
5bd761dcae323e45a93cd191,2013-09-04T23:13:33.565Z,notepad,office,writing,school,,21.08,5,envelopes,stationary,office,general,,22.35,8,envelopes,stationary,office,general,,20.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,25,vo@lel.gf,5,false,Online
5bd761dcae323e45a93cd193,2015-04-30T00:16:13.162Z,envelopes,stationary,office,general,,7.89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,20,amaavu@jof.dm,4,false,In store
5bd761dcae323e45a93cd194,2015-08-25T09:19:30.888Z,backpack,school,travel,kids,,199.69,5,laptop,electronics,school,office,,1287.7,2,notepad,office,writing,school,,7.12,1,pens,writing,office,school,stationary,65.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,63,vozafob@sid.yt,4,true,In store
5bd761dcae323e45a93cd196,2017-08-23T01:58:21.219Z,backpack,school,travel,kids,,119.85,4,notepad,office,writing,school,,29.09,5,binder,school,general,organization,,24.82,1,binder,school,general,organization,,22.64,3,envelopes,stationary,office,general,,8.47,7,envelopes,stationary,office,general,,9.37,1,pens,writing,office,school,stationary,42.47,3,laptop,electronics,school,office,,1578.73,4,printer paper,office,stationary,,,32.8,8,,,,,,,London,F,31,enah@ev.mn,5,false,Online
5bd761dcae323e45a93cd19f,2017-01-20T02:17:06.484Z,backpack,school,travel,kids,,114.25,1,pens,writing,office,school,stationary,74.43,2,binder,school,general,organization,,21.51,7,pens,writing,office,school,stationary,29.28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,36,inu@doreca.cu,4,false,In store
5bd761dcae323e45a93cd1a8,2017-03-08T01:05:13.365Z,binder,school,general,organization,,22.87,3,laptop,electronics,school,office,,609.04,1,backpack,school,travel,kids,,157.08,2,binder,school,general,organization,,28.48,9,notepad,office,writing,school,,21.02,1,pens,writing,office,school,stationary,52.86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,49,mordap@ho.us,5,false,Online
5bd761dcae323e45a93cd1ac,2016-12-15T05:33:15.896Z,notepad,office,writing,school,,32.72,2,envelopes,stationary,office,general,,12.39,3,notepad,office,writing,school,,34.84,5,pens,writing,office,school,stationary,57.03,5,pens,writing,office,school,stationary,28.91,3,binder,school,general,organization,,12.79,7,binder,school,general,organization,,12.73,10,laptop,electronics,school,office,,1142.55,5,,,,,,,,,,,,,,Seattle,F,68,luhemi@jas.gs,4,false,In store
5bd761dcae323e45a93cd1ff,2014-10-31T22:00:10.499Z,pens,writing,office,school,stationary,63.28,2,pens,writing,office,school,stationary,66.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,F,45,opi@wov.lk,4,false,In store
5bd761dcae323e45a93cd208,2014-02-18T05:35:00.286Z,envelopes,stationary,office,general,,5.39,3,pens,writing,office,school,stationary,42.03,5,binder,school,general,organization,,23.69,3,laptop,electronics,school,office,,823.51,4,notepad,office,writing,school,,23.65,2,envelopes,stationary,office,general,,10.01,6,pens,writing,office,school,stationary,77.11,1,,,,,,,,,,,,,,,,,,,,,New York,M,42,kaftija@zaej.ga,4,false,Phone
5bd761dcae323e45a93cd210,2015-05-05T22:21:34.772Z,binder,school,general,organization,,25.03,10,binder,school,general,organization,,14.85,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,46,curev@ze.gs,3,true,In store
5bd761dcae323e45a93cd214,2015-07-27T17:17:50.863Z,binder,school,general,organization,,18.38,7,laptop,electronics,school,office,,443.87,4,binder,school,general,organization,,15.28,9,notepad,office,writing,school,,31.15,3,printer paper,office,stationary,,,11.46,1,backpack,school,travel,kids,,124.93,2,pens,writing,office,school,stationary,52.03,3,envelopes,stationary,office,general,,12.88,6,,,,,,,,,,,,,,London,M,44,us@wif.dk,3,false,In store
5bd761dcae323e45a93cd21f,2013-10-30T10:36:09.600Z,pens,writing,office,school,stationary,12.42,2,printer paper,office,stationary,,,14.26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,61,zo@zucve.nl,3,false,Online
5bd761dcae323e45a93cd227,2013-03-26T22:19:10.503Z,pens,writing,office,school,stationary,69.87,5,pens,writing,office,school,stationary,59.76,5,binder,school,general,organization,,11.7,7,notepad,office,writing,school,,8.71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,45,inle@lagutceb.eg,4,false,In store
5bd761dcae323e45a93cd229,2017-04-30T14:31:52.240Z,binder,school,general,organization,,19.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,17,duz@pamot.mo,5,false,In store
5bd761dcae323e45a93cd22b,2017-10-31T06:42:03.057Z,notepad,office,writing,school,,17.69,5,binder,school,general,organization,,28.24,1,pens,writing,office,school,stationary,55.79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,F,30,ok@buw.kp,4,false,In store
5bd761dcae323e45a93cd233,2017-12-25T21:52:41.235Z,pens,writing,office,school,stationary,19.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,F,51,eru@mah.pa,4,false,In store
5bd761dcae323e45a93cd234,2015-02-07T00:59:34.336Z,envelopes,stationary,office,general,,12.82,9,pens,writing,office,school,stationary,58.2,3,notepad,office,writing,school,,28.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,55,voodlu@ifokeg.la,4,false,In store
5bd761dcae323e45a93cd235,2016-10-13T05:57:27.250Z,pens,writing,office,school,stationary,74.44,4,notepad,office,writing,school,,5.53,4,envelopes,stationary,office,general,,23.09,3,backpack,school,travel,kids,,61.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,51,coduhhu@uku.ma,5,false,In store
5bd761dcae323e45a93cd236,2013-08-13T07:04:12.307Z,notepad,office,writing,school,,6.56,2,envelopes,stationary,office,general,,11.8,9,pens,writing,office,school,stationary,53.2,1,envelopes,stationary,office,general,,10.24,2,backpack,school,travel,kids,,86.26,5,notepad,office,writing,school,,17.41,1,pens,writing,office,school,stationary,13.5,4,laptop,electronics,school,office,,987.52,2,binder,school,general,organization,,15.54,9,notepad,office,writing,school,8.8,5,New York,F,31,osci@foja.me,4,false,Online
5bd761dcae323e45a93cd237,2016-08-12T17:02:11.603Z,printer paper,office,stationary,,,22.5,7,binder,school,general,organization,,23.34,8,envelopes,stationary,office,general,,21.19,8,notepad,office,writing,school,,10.06,5,notepad,office,writing,school,,28.55,2,binder,school,general,organization,,23.82,10,notepad,office,writing,school,,28.6,4,envelopes,stationary,office,general,,5.31,4,pens,writing,office,school,stationary,5.54,4,,,,,,,Seattle,M,40,erifuga@fusgeewi.pg,5,false,Phone
5bd761dcae323e45a93cd23e,2015-06-16T02:10:33.479Z,binder,school,general,organization,,20.95,5,notepad,office,writing,school,,28.38,3,backpack,school,travel,kids,,169.09,2,laptop,electronics,school,office,,1277.83,5,printer paper,office,stationary,,,20.77,10,envelopes,stationary,office,general,,6.91,9,pens,writing,office,school,stationary,28.53,3,,,,,,,,,,,,,,,,,,,,,Denver,F,37,ibam@mep.pe,5,false,Online
5bd761dcae323e45a93cd240,2016-07-11T16:48:57.475Z,laptop,electronics,school,office,,1303.02,5,printer paper,office,stationary,,,44.6,1,envelopes,stationary,office,general,,16.87,2,notepad,office,writing,school,,36.44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,36,ipe@rid.bd,3,false,In store
5bd761dcae323e45a93cd241,2014-09-12T15:27:20.107Z,pens,writing,office,school,stationary,66.37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,25,sugosfo@lavul.pl,4,false,In store
5bd761dcae323e45a93cd247,2015-11-26T18:13:43.672Z,laptop,electronics,school,office,,1204.59,5,envelopes,stationary,office,general,,13.17,10,notepad,office,writing,school,,12.13,3,notepad,office,writing,school,,9.13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,62,ra@vehujuc.ci,3,false,In store
5bd761dcae323e45a93cd255,2015-12-04T11:31:43.586Z,binder,school,general,organization,,27.4,9,notepad,office,writing,school,,11.75,5,binder,school,general,organization,,23.13,4,envelopes,stationary,office,general,,16.23,3,notepad,office,writing,school,,10.97,1,laptop,electronics,school,office,,1152.43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,M,24,bupunrap@zankojvab.gn,4,false,Online
5bd761dcae323e45a93cd25e,2014-10-11T08:09:13.958Z,envelopes,stationary,office,general,,7.02,10,laptop,electronics,school,office,,447.65,3,notepad,office,writing,school,,23.23,3,printer paper,office,stationary,,,38.6,8,notepad,office,writing,school,,14.79,1,binder,school,general,organization,,16.57,7,backpack,school,travel,kids,,78.47,1,notepad,office,writing,school,,19.34,3,,,,,,,,,,,,,,Austin,M,47,lu@ofi.es,5,false,Online
5bd761dcae323e45a93cd262,2013-05-06T14:21:51.730Z,notepad,office,writing,school,,5.31,2,binder,school,general,organization,,15.73,9,envelopes,stationary,office,general,,19.59,3,notepad,office,writing,school,,19.2,1,backpack,school,travel,kids,,91.53,4,printer paper,office,stationary,,,15.48,5,pens,writing,office,school,stationary,25.23,2,pens,writing,office,school,stationary,20.29,1,,,,,,,,,,,,,,Denver,M,20,zertijis@ohepal.bq,2,false,Online
5bd761dcae323e45a93cd265,2014-11-28T18:46:13.629Z,binder,school,general,organization,,24.33,10,backpack,school,travel,kids,,109.02,5,notepad,office,writing,school,,34.98,5,laptop,electronics,school,office,,1286.54,5,pens,writing,office,school,stationary,75.3,3,envelopes,stationary,office,general,,7.55,4,pens,writing,office,school,stationary,70.63,3,notepad,office,writing,school,,24.5,5,printer paper,office,stationary,,,19.79,7,envelopes,stationary,office,general,23.06,9,London,M,45,ta@ha.bn,4,false,In store
5bd761dcae323e45a93cd266,2017-05-03T13:52:07.039Z,binder,school,general,organization,,13.44,2,notepad,office,writing,school,,23.13,5,printer paper,office,stationary,,,23.98,2,laptop,electronics,school,office,,1266.21,3,pens,writing,office,school,stationary,5.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,M,55,lacu@cut.tt,5,false,In store
5bd761dcae323e45a93cd268,2014-03-31T17:58:16.535Z,envelopes,stationary,office,general,,14.61,3,pens,writing,office,school,stationary,72.84,3,backpack,school,travel,kids,,103.61,3,printer paper,office,stationary,,,33.57,10,binder,school,general,organization,,13.34,2,pens,writing,office,school,stationary,59.51,3,envelopes,stationary,office,general,,22.97,6,notepad,office,writing,school,,10.29,3,binder,school,general,organization,,28.19,5,laptop,electronics,school,office,1216.4,2,New York,F,43,lagab@wiek.sc,4,false,Online
5bd761dcae323e45a93cd26b,2016-04-17T07:19:59.394Z,envelopes,stationary,office,general,,9.95,6,laptop,electronics,school,office,,1032.61,3,binder,school,general,organization,,17.5,10,notepad,office,writing,school,,28.69,4,pens,writing,office,school,stationary,49.61,4,notepad,office,writing,school,,23.06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,42,duka@pi.al,4,false,Phone
5bd761dcae323e45a93cd26d,2014-10-21T10:08:39.617Z,binder,school,general,organization,,18.53,8,notepad,office,writing,school,,12.27,2,backpack,school,travel,kids,,181.04,1,pens,writing,office,school,stationary,54.45,5,notepad,office,writing,school,,27.52,3,laptop,electronics,school,office,,1231.95,1,notepad,office,writing,school,,24.92,5,envelopes,stationary,office,general,,12.33,1,pens,writing,office,school,stationary,56.73,5,binder,school,general,organization,24.0,2,New York,F,39,iweret@upo.ad,2,false,Online
5bd761dcae323e45a93cd271,2013-08-27T15:37:01.041Z,notepad,office,writing,school,,32.52,3,binder,school,general,organization,,14.97,4,envelopes,stationary,office,general,,23.89,7,printer paper,office,stationary,,,30.85,9,notepad,office,writing,school,,28.9,3,binder,school,general,organization,,16.51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,F,36,hajef@ehabupif.er,5,false,In store
5bd761dcae323e45a93cd272,2017-05-22T09:03:18.492Z,envelopes,stationary,office,general,,22.53,1,notepad,office,writing,school,,26.4,1,pens,writing,office,school,stationary,29.05,5,envelopes,stationary,office,general,,14.84,2,laptop,electronics,school,office,,527.7,3,binder,school,general,organization,,25.93,3,notepad,office,writing,school,,5.48,5,backpack,school,travel,kids,,63.76,4,notepad,office,writing,school,,24.52,2,,,,,,,New York,F,65,ode@gouf.ro,3,false,In store
5bd761dcae323e45a93cd277,2015-10-03T07:15:16.494Z,binder,school,general,organization,,25.54,10,pens,writing,office,school,stationary,59.42,5,laptop,electronics,school,office,,644.53,2,envelopes,stationary,office,general,,18.51,5,notepad,office,writing,school,,20.59,2,notepad,office,writing,school,,35.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,60,ohe@jim.by,5,false,In store
5bd761dcae323e45a93cd27c,2013-02-16T18:10:30.075Z,binder,school,general,organization,,23.03,4,envelopes,stationary,office,general,,6.72,6,printer paper,office,stationary,,,25.87,9,notepad,office,writing,school,,12.7,4,pens,writing,office,school,stationary,29.97,3,envelopes,stationary,office,general,,17.82,4,laptop,electronics,school,office,,1279.89,3,notepad,office,writing,school,,30.87,1,binder,school,general,organization,,22.2,2,,,,,,,Denver,M,22,abobude@doz.uz,4,false,In store
5bd761dcae323e45a93cd27d,2013-01-29T13:52:13.267Z,envelopes,stationary,office,general,,9.94,5,binder,school,general,organization,,13.15,2,pens,writing,office,school,stationary,66.57,3,notepad,office,writing,school,,17.78,4,backpack,school,travel,kids,,73.01,1,pens,writing,office,school,stationary,42.27,1,binder,school,general,organization,,26.78,6,laptop,electronics,school,office,,1253.05,2,envelopes,stationary,office,general,,11.26,10,notepad,office,writing,school,21.76,2,Denver,F,46,rif@ucu.cr,4,false,In store
5bd761dcae323e45a93cd283,2017-04-04T15:46:09.241Z,notepad,office,writing,school,,27.52,2,pens,writing,office,school,stationary,40.19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,36,icref@zo.np,4,false,In store
5bd761dcae323e45a93cd284,2017-05-02T19:18:52.829Z,notepad,office,writing,school,,25.91,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,29,zonoblad@esozav.lb,3,false,In store
5bd761dcae323e45a93cd289,2017-02-20T11:43:06.517Z,envelopes,stationary,office,general,,13.77,5,notepad,office,writing,school,,26.07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,37,wotohgo@umajina.hr,5,false,Online
5bd761dcae323e45a93cd293,2017-11-02T03:58:14.308Z,notepad,office,writing,school,,22.2,4,notepad,office,writing,school,,24.2,4,envelopes,stationary,office,general,,7.17,10,printer paper,office,stationary,,,14.81,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,71,werca@ha.ne,3,false,In store
5bd761dcae323e45a93cd296,2014-06-29T05:45:15.574Z,pens,writing,office,school,stationary,78.1,2,printer paper,office,stationary,,,14.18,7,notepad,office,writing,school,,38.44,2,pens,writing,office,school,stationary,42.76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,26,giiz@ulag.tw,5,false,Phone
5bd761dcae323e45a93cd298,2017-12-29T18:41:49.488Z,binder,school,general,organization,,22.11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,F,55,zazipu@acisije.is,4,false,Online
5bd761dcae323e45a93cd299,2013-04-07T14:06:45.503Z,pens,writing,office,school,stationary,62.59,1,pens,writing,office,school,stationary,68.84,4,binder,school,general,organization,,13.53,7,notepad,office,writing,school,,29.78,3,envelopes,stationary,office,general,,22.85,8,binder,school,general,organization,,24.75,1,notepad,office,writing,school,,27.45,4,,,,,,,,,,,,,,,,,,,,,New York,M,56,nu@juvuz.gm,5,false,In store
5bd761dcae323e45a93cd29b,2017-07-12T16:36:21.935Z,envelopes,stationary,office,general,,18.3,10,notepad,office,writing,school,,27.25,5,printer paper,office,stationary,,,17.51,5,notepad,office,writing,school,,16.87,3,backpack,school,travel,kids,,78.39,2,envelopes,stationary,office,general,,9.2,1,laptop,electronics,school,office,,670.87,2,,,,,,,,,,,,,,,,,,,,,London,M,37,ezme@wok.ky,4,false,In store
5bd761dcae323e45a93cd2a4,2016-04-23T12:54:46.776Z,pens,writing,office,school,stationary,36.48,1,notepad,office,writing,school,,22.8,5,binder,school,general,organization,,25.5,1,envelopes,stationary,office,general,,6.62,3,laptop,electronics,school,office,,1206.17,3,pens,writing,office,school,stationary,9.63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego,M,46,rum@devvop.rs,4,false,In store
5bd761dcae323e45a93cd2a6,2013-08-25T09:27:26.367Z,pens,writing,office,school,stationary,73.86,3,notepad,office,writing,school,,25.4,3,envelopes,stationary,office,general,,16.15,4,printer paper,office,stationary,,,34.41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,F,42,nilnepa@su.fr,5,false,Phone
5bd761dcae323e45a93cd2ae,2015-06-11T20:05:23.163Z,printer paper,office,stationary,,,42.75,9,laptop,electronics,school,office,,860.18,4,notepad,office,writing,school,,18.7,1,notepad,office,writing,school,,17.99,2,binder,school,general,organization,,20.03,8,binder,school,general,organization,,24.87,5,envelopes,stationary,office,general,,24.33,7,notepad,office,writing,school,,7.12,5,backpack,school,travel,kids,,61.1,1,pens,writing,office,school,49.19,5,Denver,F,30,betag@cavci.eh,3,true,Online
5bd761dcae323e45a93cd2b4,2017-05-13T23:53:11.425Z,envelopes,stationary,office,general,,18.8,7,laptop,electronics,school,office,,1077.13,1,notepad,office,writing,school,,10.27,1,notepad,office,writing,school,,10.92,4,binder,school,general,organization,,19.12,6,pens,writing,office,school,stationary,67.72,5,printer paper,office,stationary,,,21.34,7,pens,writing,office,school,stationary,10.32,5,backpack,school,travel,kids,,66.89,5,,,,,,,Denver,F,40,dovehebo@homavep.ge,1,false,Online
5bd761dcae323e45a93cd2b5,2013-11-19T10:38:13.092Z,envelopes,stationary,office,general,,17.34,8,notepad,office,writing,school,,38.63,2,backpack,school,travel,kids,,109.73,2,binder,school,general,organization,,13.77,8,pens,writing,office,school,stationary,37.37,1,pens,writing,office,school,stationary,19.85,5,envelopes,stationary,office,general,,18.06,9,binder,school,general,organization,,15.18,4,notepad,office,writing,school,,6.8,2,notepad,office,writing,school,23.91,3,Denver,M,17,kifrijsa@bepud.fk,4,false,In store
5bd761dcae323e45a93cd2b8,2016-09-28T10:15:55.074Z,notepad,office,writing,school,,24.6,4,notepad,office,writing,school,,38.19,3,envelopes,stationary,office,general,,17.72,2,backpack,school,travel,kids,,194.13,3,laptop,electronics,school,office,,1267.8,2,envelopes,stationary,office,general,,22.19,5,notepad,office,writing,school,,34.42,5,printer paper,office,stationary,,,29.88,7,,,,,,,,,,,,,,San Diego,F,53,bunsic@ejgu.co.uk,5,false,In store
5bd761dcae323e45a93cd2ba,2013-08-26T14:44:30.351Z,notepad,office,writing,school,,37.02,3,binder,school,general,organization,,11.2,6,pens,writing,office,school,stationary,59.41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London,M,39,risuc@so.ph,3,false,Phone
5bd761dcae323e45a93cd2c0,2013-11-29T00:46:30.861Z,pens,writing,office,school,stationary,35.31,2,backpack,school,travel,kids,,96.09,2,envelopes,stationary,office,general,,12.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,16,kucasfu@zuf.gl,4,false,Online
5bd761dcae323e45a93cd2c3,2013-12-20T13:07:29.550Z,pens,writing,office,school,stationary,63.69,5,pens,writing,office,school,stationary,62.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,M,40,cufoca@omahepja.sn,5,false,Online
5bd761dcae323e45a93cd2c6,2015-07-30T15:08:35.650Z,printer paper,office,stationary,,,14.44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin,M,47,gemussit@utballe.sn,3,true,Online
5bd761dcae323e45a93cd2c8,2015-07-16T19:20:35.321Z,notepad,office,writing,school,,31.44,3,envelopes,stationary,office,general,,22.91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,38,elu@zicgo.io,3,false,Online
5bd761dcae323e45a93cd2c9,2013-10-16T13:15:01.764Z,printer paper,office,stationary,,,39.07,7,notepad,office,writing,school,,6.4,5,envelopes,stationary,office,general,,13.48,6,notepad,office,writing,school,,16.76,3,binder,school,general,organization,,15.89,3,notepad,office,writing,school,,10.27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,F,52,bogid@saufaese.pw,3,true,Online
5bd761dcae323e45a93cd2ce,2013-12-03T14:24:57.042Z,notepad,office,writing,school,,39.73,5,notepad,office,writing,school,,25.9,2,envelopes,stationary,office,general,,7.42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,M,57,coarlaz@odo.ws,5,false,In store
5bd761dcae323e45a93cd2cf,2013-12-24T07:46:48.161Z,envelopes,stationary,office,general,,16.76,9,binder,school,general,organization,,23.26,1,notepad,office,writing,school,,10.17,4,laptop,electronics,school,office,,766.34,2,pens,writing,office,school,stationary,68.71,5,notepad,office,writing,school,,10.96,2,envelopes,stationary,office,general,,8.48,6,notepad,office,writing,school,,11.59,4,backpack,school,travel,kids,,79.64,3,pens,writing,office,school,21.18,2,Denver,M,65,ha@ekegu.ug,2,false,Online
